type,code,content,hsn_code_4_digit,chapter_no,sch,gst_rate
hsn,2003.00.00,"Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic
acid",2003,20,IV,18%
hsn,2003.100.00,"Mushrooms of the genus Agaricus (prepared
or preserved; other than by vinegar, acetic acid)",2003,20,IV,18%
hsn,2003.20.00,"Truffles (prepared or preserved; other than by vinegar, acetic acid)",2003,20,IV,18%
hsn,2003.90.00,"Mushrooms and truffles, prepared or
preserved otherwise than by vinegar or acetic acid-other---other",2003,20,IV,18%
hsn,2004.00.00,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen, other than products of heading 2006 .",2004,20,IV,18%
hsn,2004.100.00,"Potatoes (prepared or preserved; other than by vinegar, acetic acid)",2004,20,IV,18%
hsn,2004.90.00,Other vegetables and mixtures of vegetable (prepared or preserved, frozen),2004,20,IV
hsn,2005.00.00,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 2006",2005,20,IV,18%
hsn,2005.100.00,"Homogenised vegetables, prepared or preserved (excluding by vinegar)",2005,20,IV,18%
hsn,2005.20.00,"Potatoes, prepared or preserved (excluding by vinegar or acetic acid; not frozen)",2005,20,IV,18%
hsn,2005.30.00,"Sauerkraut, prepared or preserved (excluding by vinegar; not frozen)",2005,20,IV,18%
hsn,2005.40.00,"Peas, prepared or preserved (excluding by vinegar, acetic acid, not frozen)",2005,20,IV,18%
hsn,2005.40.00,"Peas, prepared or preserved (excluding by vinegar, acetic acid, not frozen)",2005,20,IV,18%
hsn,2005.51.00,"Shelled beans, prepared or preserved (excluding by vinegar; not frozen)",2005,20,IV,18%
hsn,2005.59.00,"Other beans, prepared or preserved (excluding by vinegar; not frozen)",2005,20,IV,18%
hsn,2005.59.00,"Other beans, prepared or preserved (excluding by vinegar; not frozen)",2005,20,IV,18%
hsn,2005.60.00,"Asparagus, prepared or preserved",2005,20,IV,18%
hsn,2005.70.00,"Olives, prepared or preserved (excluding by acetic acid; not frozen)",2005,20,IV,18%
hsn,2005.70.00,"Olives, prepared or preserved (excluding by acetic acid; not frozen)",2005,20,IV,18%
hsn,2005.80.00,"Sweet corn, prepared or preserved (excluding by acetic acid; not frozen)",2005,20,IV,18%
hsn,2005.90.00,"Other vegetables and mistures of vegetables, prepared or preserved (excluding by vinegar;
not frozen)",2005,20,IV,18%
hsn,2005.91.00,"Bamboo shoots, prepared or preserved (excluding by acetic acid; not frozen)",2005,20,IV,18%
hsn,2006.00.00,"Vegetables, fruits, nuts, fruit-peel and other parts of plants, preserved by sugar(drained,
glace or Crystallised)",2006,20,IV,18%
hsn,2007.00.00,"Jams, fruit jellies, marmalades, fruit ornut puree and fruit or nut pastes, obtained by cooking, whether or not containing added sugar or other sweetening matter .",2007,20,IV,18%
hsn,2007.100.00,"Homogenised preparations of Jams, fruit jellies, marmalades, fruit ornut puree and fruit or nut pastes, obtained by cooking, whether or not containing added sugar or other
sweetening matter .",2007,20,IV,18%
hsn,2007.91.00,"Jams, fruit jellies, marmalades, puree, paste of citrus fruit",2007,20,IV,18%
hsn,2007.99.00,"Jams, jellies, puree, paste of fruit (other than citrus fruit), nuts",2007,20,IV,18%
hsn,2008.00.00,"Fruit, nuts and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included ; such as  ground - nuts Cashew nut, roated, salted or roated and salted , other roasted  nuts and seeds, squash of Mango, Lemon, Orange, Pineapple or other",2008,20,IV,18%
hsn,2008.11.00,Ground-nuts (prepared or preserved),2008,20,IV,18%
hsn,2008.19.00,"Other nuts, seeds (prepared or preserved; including mixtures)",2008,20,IV,18%
hsn,2008.19.100,"Cashew nut, roasted, saltdd or roasted and salted",2008,20,IV,18%
hsn,2008.19.20,Other roasted nuts and seeds,2008,20,IV,18%
hsn,2008.19.30,"Other nuts, otherwise rpepared or preserved",2008,20,IV,18%
hsn,2008.19.40,Other roasted and fried vegetable products,2008,20,IV,18%
hsn,2008.20.00,Pineapples (otherwise prepared or preserved),2008,20,IV,18%
hsn,2008.30.00,Citrus fruit (otherwise prepared or preserved),2008,20,IV,18%
hsn,2008.40.00,Pears (otherwise prepared or preserved),2008,20,IV,18%
hsn,2008.50.00,Apricots (otherwise prepared or preserved),2008,20,IV,18%
hsn,2008.60.00,Cherries (otherwise prepared or preserved),2008,20,IV,18%
hsn,2008.70.00,Peaches (otherwise prepared or preserved),2008,20,IV,18%
hsn,2008.80.00,Strawberries (otherwise prepared or preserved),2008,20,IV,18%
hsn,2008.91.00,Palm hearts (otherwise prepared or preserved),2008,20,IV,18%
hsn,2008.92.00,"Mixtures of fruit, nuts (otherwise prepared or preserved)",2008,20,IV,18%
hsn,2008.99.00,"Other fruit, nuts, edible parts of plants (otherwise prepared, preserved)",2008,20,IV,18%
hsn,2009.00.00,"Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or othersweetening matter.",2009,20,III,12%
hsn,2009.11.00,Orange juice (frozen),2009,20,III,12%
hsn,2009.19.00,Orange juice (other than frozen),2009,20,III,12%
hsn,2009.20.00,Grapefruit juice,2009,20,III,12%
hsn,2009.30.00,Juice of any other single citrus fruit,2009,20,III,12%
hsn,2009.40.00,Pineapple juice,2009,20,III,12%
hsn,2009.50.00,Tomato juice,2009,20,III,12%
hsn,2009.60.00,Grape juice (including grape must),2009,20,III,12%
hsn,2009.70.00,Apple juice,2009,20,III,12%
hsn,2009.80.00,Juice of any other single fruit or vegetable,2009,20,III,12%
hsn,2009.90.00,"Mixtures of juice (of fruit, vegetable)",2009,20,III,12%
hsn,21001.00.00,"Extracts, essences and concentrates, of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee (i.e. instant coffee, coffee
aroma etc)",21001,21,V,28%
hsn,21001.20.00,"Extracts, essences and concentrates, of toa or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate (i.e. instant tea, quick
black tea, tea aroma, etc.)",21001,21,IV,18%
hsn,21001.100.00,"Extracts, essences, concentrates of coffee, thereof preparations",21001,21,V,28%
hsn,21001.11.100,"Instant coffee, flavoured",7372,21,V,28%
hsn,21001.11.20,Instant Coffee,7373,21,V,28%
hsn,21001.11.20,"Instant coffee, not flavoured",7373,21,V,28%
hsn,21001.11.30,Coffee aroma,7374,21,V,28%
hsn,21001.20.00,"Extracts, essences, concentrates of tea or mate, thereof preparations",21001,21,IV,18%
hsn,21001.20.100,Instant tea,21001,21,IV,18%
hsn,21001.20.20,Quick brewing black tea,21001,21,IV,18%
hsn,21001.20.30,Tea aroma,21001,21,IV,18%
hsn,21001.30.00,Roasted chicory,21001,21,III,12%
hsn,21001.30.00,Roasted coffee substitutes,21001,21,III,12%
hsn,21001.30.00,"Roasted chicory & other coffee substitutes & extracts, essences & concentrates thereof",21001,21,III,12%
hsn,21002.00.00,Yeasts and prepared baking powders.,21002,21,III,12%
hsn,21002.100.00,Active yeasts,21002,21,III,12%
hsn,21002.100.100,Culture yeast,7406,21,III,12%
hsn,21002.100.20,Baker's yeast,7407,21,III,12%
hsn,21002.100.90,Other (yeast),21002,21,III,12%
hsn,21002.20.00,"Inactive yeasts, other single-cell micro- organisms (dead)",21002,21,III,12%
hsn,21002.30.00,Prepared baking powders,21002,21,III,12%
hsn,21003.00.00,Sauces and preparations therefor.,21003,21,IV,18%
hsn,21003.00.00,"Mixedcondiments and mixed seasonings;mustard flour and meal and prepared mustard, other sauces and
preparations therefor.",21003,21,V,28%
hsn,21003.100.00,Soya sauce,21003,21,IV,18%
hsn,21003.20.00,"Tomato ketchup, other tomato sauces",21003,21,IV,18%
hsn,21003.30.00,"Mustard flour, meal, prepared mustard",21003,21,V,28%
hsn,21003.90.00,"Other sauces and preparations therefor,mixed condiments, mixed seasoning",21003,21,V,28%
hsn,21003.90.100,"Paste of onion, ginger or garlic and similar other paste and combination thereof including curry paste whether or not sold in sealed
container",21003,21,V,28%
hsn,21003.90.20,Chilli sauce,21003,21,III,12%
hsn,21003.90.30,Mayonnaise and salad dressings,21003,21,V,28%
hsn,21003.90.40,Mixed condiments and mixed seasoning,21003,21,V,28%
hsn,21004.00.00,Soups and broths and preparations therefor, homogenised composite food preparations.,21004,21,IV
hsn,21004.100.100,Soups and broths and preparations therefor: Dried,7479,21,IV,18%
hsn,21004.100.100,Soups and broths and preparations therefor: other,7479,21,IV,18%
hsn,21004.20.00,Homogenised composite food preparations,21004,21,IV,18%
hsn,21005.00.00,"Icecream and other edible ice, whether or not containing cocoa",21005,21,IV,18%
hsn,21006.00.00,"Prasadam supplied by religious place like
temples, mosques, churches, gurudwaras, dargahs etc.",21006,21,I,NIL
hsn,21006.00.00,Terxturised vegetable proteins (soya bari).,21006,21,III,12%
hsn,21006.90.00,"Namkeens, bhujia, mixture, chabena and similar edible preparations in ready for
consumption form.",21006,21,III,12%
hsn,21006.00.00,"All kinds of food mixes including instant food mixes, soft drink concentrates, Sharbat, Betel nut product known as ""Supari"", Sterilised or paterurized millstone, ready to eat packaged food and milk containing edible nuts with sugar or other ingredients, Diabetic foods; other than Namkeens, bhujia, mixture, chabena and similar edible preparations in ready for consumption form.",21006,21,IV,18%
hsn,21006.00.00,"Food preparations not elsewhere specified or included i.e. Protein concentrates and testured protien substances, Sugar syrups containing added flavouring or colouring matterm not elsewhere specified or included; lactose syrup, glucosesyrup and malto dextrine syrupm, Compound preparations for making non-alcoholic beverages, food flavouring material Churna for pan, custurd powder.",21006,21,V,28%
hsn,21006.90.00,Sweetmeats,21006,21,II,5%
hsn,21006.90.20,Pan masala,21006,21,V,28%
hsn,21006.90.30,Supari inculding scented supari,21006,21,IV,18%
hsn,21006.90.40,"Sugar syrup containing added flavouring or colouring matter, not elsewhere specified or included; lactose syrup, glucose syrup and
malto-dextrine syrup",21006,21,V,28%
hsn,21006.90.50,Compound preparations for making non- alcoholic beverages,21006,21,V,28%
hsn,21006.90.60,Food flavouring material,21006,21,V,28%
hsn,21006.90.70,Churna for pan,21006,21,V,28%
hsn,21006.90.80,Custard powder,21006,21,V,28%
hsn,2201.00.00,"Water [other than aerated, mineral, purified, distilled, medicinal, ionic, batter, de- mineralised and water sold in sealed container]",2201,22,I,NIL
hsn,2201.00.00,"Non-alcoholic Toddy, Neera",2201,22,I,NIL
hsn,2201.00.00,"Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor
flavoured",2201,22,IV,18%
hsn,2201.100.00,"Mineral waters, aerated waters (not containing added sugar or flavor)",2201,22,IV,18%
hsn,2201.90.100,Ice and snow,2201,22,III,12%
hsn,2201.90.90,"Water other than aerated, mineral, distelled, medicinal, ionic, batterym demineralised and water sold in sealed bulk container",2201,22,I,NIL
hsn,2202.100.00,"Aerated waters, containing added sugar or other sweetening matter or flavoured",2202,22,V,28%
hsn,0,,0,22,,NIL
hsn,2202.90.100,Soya milk drinks,2202,22,III,12%
hsn,2202.90.30,Fruit pulp or fruit juice based drinks,2202,22,III,12%
hsn,2202.90.30,Beverages containing milk,2202,22,III,12%
hsn,2202.90.90,"Tender coconut water other than put up in
unit container and bearing a registered brand name",2202,22,I,NIL
hsn,2202.90.90,Tender coconut water put up in unit container and bearing a registered brand name,2202,22,III,12%
hsn,2202.90.90,Other non-alcoholic beverages,2202,22,V,28%
hsn,2203.00.00,---,2203,22,--,--
hsn,2204.00.00,---,2204,22,--,--
hsn,2205.00.00,---,2205,22,--,--
hsn,2206.00.00,---,2206,22,--,--
hsn,2207.00.00,"Ethyl alcohol and other spirits, denatured, of any strength ethyl alcohol and other spirits, denatured, of any strength",2207,22,IV,18%
hsn,2207.100.00,Ethyl alcohol (alcoholic strength80degrees or more),2207,22,IV,18%
hsn,2207.100.11,Concentrates of alcoholic beverages,1124,22,IV,18%
hsn,2207.100.19,Other rectified spirit,1124,22,IV,18%
hsn,2207.100.90,Ethyl alcohol (alcoholic strength80degrees or more): Other,2207,22,IV,18%
hsn,2207.20.00,Denatured Anhydrous Alcohol ( Ethanol),2207,22,IV,18%
hsn,2207.20.00,Ethyl  Alcohol,2207,22,IV,18%
hsn,2207.20.00,"Ethyl alcohol, other spirits (denatured)",2207,22,IV,18%
hsn,2208.00.00,XXXXXX,2208,22,,NIL
hsn,2208.100.00,Compound alcoholic preparations for the manufacture of beverages,2208,22,"yet to
be notified",--
hsn,2209.00.00,Vinegar and substitutes for vinegar obtained from acetic acid,2209,22,IV,18%
hsn,2209.00.100,Brewed vinegar,2209,22,IV,18%
hsn,2209.00.20,Synthetic vinegar,2209,22,IV,18%
hsn,2209.00.90,Other vinegar,2209,22,IV,18%
hsn,2301.00.00,"Flours, meals and pellets, of meat or meat offal, of fish or of crustaceans, molluscs or other aquatic invertebrates, unfit for human
consumption; greaves.",2301,23,II,5%
hsn,2301.100.00,"Flours, meals, pellets of meat or meat offal (non edible); greaves",2301,23,II,5%
hsn,2301.20.00,"Flours, meals, pellets of fish, crustaceans, molluscs (non edible)",2301,23,II,5%
hsn,2302.00.00,"Bran, sharps and other residues, whetheror not in the form of pellets, derived from the sifting, milling or other working of cereals or of leguminous plants - of maize (corn)",2302,23,I,NIL
hsn,2302.100.00,Residues of maize (corn),2302,23,I,NIL
hsn,2302.100.100,Maize bran,1471,23,I,NIL
hsn,2302.20.00,"Bran, sharps, other residues of rice",2302,23,I,NIL
hsn,2302.20.100,Deoiled rice bran (Used for Poultry Feed),2302,23,I,NIL
hsn,2302.20.20,Rice bran raw,2302,23,I,NIL
hsn,2302.30.00,"Bran, sharps, other residues of wheat",2302,23,I,NIL
hsn,2302.40.00,"Bran, sharps, other residues of other cereals",2302,23,I,NIL
hsn,2302.50.00,Residues of leguminous plants,2302,23,I,NIL
hsn,2303.00.00,"Residues of starch manufacture and similar residues, beet-pulp, bagasse and other waste of sugar manufacture, brewing or distilling dregs and waste, whether or not in the form
of pellets.",2303,23,II,5%
hsn,2303.100.00,Residues of starch manufacture and similar residues,2303,23,II,5%
hsn,2303.20.00,"Beet-pulp, bagasse, other waste of sugar manufacture",2303,23,II,5%
hsn,2303.30.00,Brewing or distilling dregs and waste,2303,23,II,5%
hsn,2304.00.00,"Oil-cake and other solid residues whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil.",2304,23,I,NIL
hsn,2304.00.100,Oil-cake and oil-cake meal of syabean expeller variety,2304,23,I,NIL
hsn,2304.00.20,"Soyabean, solvent extracted",2304,23,I,NIL
hsn,2304.00.90,"Soyabean, solvent extracted: Other",2304,23,I,NIL
hsn,2305.00.00,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of ground-nut oil.",2305,23,I,NIL
hsn,2305.00.100,Oil-cake and oil-cake meal of syabean expeller variety,2305,23,I,NIL
hsn,2305.00.20,"Groundnut, solvent extracted",2305,23,I,NIL
hsn,2305.00.90,"Oil-cake, solid residues resulting from extraction of ground-nut oil: Other",2305,23,I,NIL
hsn,2306.00.00,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of vegetable fats or oils, other than thoseof heading 2304 or 2305",2306,23,I,NIL
hsn,2306.100.00,"Oil-cake, solid residues resulting from extraction of cotton seed oil230620 oil-cake, solid residues resulting from extraction of
linseed oil",2306,23,I,NIL
hsn,2306.20.100,Oil-cake and oil-cake meal of syabean expeller variety,2306,23,I,NIL
hsn,2306.20.20,"Linseed, solvent extracted",2306,23,I,NIL
hsn,2306.20.90,"Oilcake etc nesoi, from veg fats & oils nesoi: Other",2306,23,I,NIL
hsn,2306.30.00,"Oil-cake, solid residues resulting from extraction of sunflower seed oil",2306,23,I,NIL
hsn,2306.30.100,Oil-cake and oil-cake meal of syabean expeller variety,2306,23,I,NIL
hsn,2306.30.20,"Sunflower seed, solvent extracted",2306,23,I,NIL
hsn,2306.30.90,"Oil-cake, solid residues resulting from extraction of sunflower seed oil: Other",2306,23,I,NIL
hsn,2306.40.00,"Oil-cake, solid residues resulting from extraction of rape seed oil",2306,23,I,NIL
hsn,2306.41.00,"Rape or colza seed, solvent extracted",2306,23,I,NIL
hsn,2306.50.00,Coconut Oil Cake,2306,23,I,NIL
hsn,2306.50.00,"Oil-cake, solid residues resulting from extraction of coconut, copra oil",2306,23,I,NIL
hsn,2306.50.100,Oil-cake and oil-cake meal of syabean expeller variety,2306,23,I,NIL
hsn,2306.50.20,"Coconut or copra, solvent extracted",2306,23,I,NIL
hsn,2306.50.90,"Oil-cake, solid residues resulting from extraction of coconut, copra oil: Other",2306,23,I,NIL
hsn,2306.60.00,"Oil-cake, solid residues resulting from extraction of palm nut oil",2306,23,I,NIL
hsn,2306.60.00,"Palmnuts or kernals, solvent extracted",2306,23,I,NIL
hsn,2306.70.00,"Maize (corn) germ, solvent extracted",2306,23,I,NIL
hsn,2306.70.00,"Oil-cake, solid residues resulting from extraction of  Maize (Corn) germ",2306,23,I,NIL
hsn,2306.90.00,"Other oil-cake, solid residues",2306,23,I,NIL
hsn,2306.90.11,Mowra seed oil-cake and oil-cake meal expeller variety,2306,23,I,NIL
hsn,2306.90.12,Mustard seed oil-cake and oil-cake meal expeller variety,2306,23,I,NIL
hsn,2306.90.13,Niger seed oil-cake and oil-cake meal expeller variety,2306,23,I,NIL
hsn,2306.90.14,Seasamum seed oil-cake and oil-cake meal expeller variety,2306,23,I,NIL
hsn,2306.90.15,Mango kernel oil-cake and oil-cake meal expeller variety,2306,23,I,NIL
hsn,2306.90.16,Sal de-oiled cake and oil-cake meal expeller variety,2306,23,I,NIL
hsn,2306.90.17,Castor seed oil cake expeller variety,2306,23,I,NIL
hsn,2306.90.21,"Mustard seeds, solvent extracted",2306,23,I,NIL
hsn,2306.90.22,"Niger seeds, solvent extracted",2306,23,I,NIL
